generation_id,created_at,cost_total,cost_web_search,cost_cache,cost_file_processing,byok_usage_inference,tokens_prompt,tokens_completion,tokens_reasoning,tokens_cached,model_permaslug,provider_name,variant,cancelled,streamed,user,finish_reason_raw,finish_reason_normalized,generation_time_ms,time_to_first_token_ms,app_name,api_key_name
gen-1782507345-eHaZ2NPP9Hjt2oDfZ3qH,2026-06-26 20:55:44.906,0.15009,,,,0,191613,1418,52,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,26019,4661,,Inference Model
gen-1782507336-7IRyUQX7dJ6J94dFPndr,2026-06-26 20:55:36.367,0.150198,,,,0,198339,321,249,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,7637,6314,,Inference Model
gen-1782507326-FMcldOdn0Y3fLV1iJpdc,2026-06-26 20:55:26.700,0.147652,,,,0,188590,1380,29,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,8518,2473,,Inference Model
gen-1782507317-3rSFPgv4TCmZCZlVCgL4,2026-06-26 20:55:17.242,0.148284,,,,0,195582,355,293,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,8780,8358,,Inference Model
gen-1782507310-PYAH5VK5dDM7S1yBYpo3,2026-06-26 20:55:10.539,0.019908,,-0.12528,,0,185875,1285,28,185600,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5750,1159,,Inference Model
gen-1782507289-sF46KP155cdAqeoyMhL4,2026-06-26 20:54:49.916,0.145512,,,,0,185851,1361,50,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,19887,3805,,Inference Model
gen-1782507276-AJLp6qCvD8HDigI2RSNk,2026-06-26 20:54:36.835,0.146108,,,,0,192825,331,280,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,12372,9147,,Inference Model
gen-1782507267-ehSMIalqmFAYLFqbg3T1,2026-06-26 20:54:27.105,0.143107,,,,0,183112,1283,18,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,8294,4108,,Inference Model
gen-1782507259-ItA1yHSaM3MVl0FjWP8B,2026-06-26 20:54:19.081,0.143853,,,,0,189915,315,254,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,7120,7006,,Inference Model
gen-1782507249-KXOPOgNedrUkpYXHOxcO,2026-06-26 20:54:09.909,0.140908,,,,0,180222,1276,24,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,8183,3606,,Inference Model
gen-1782507243-CvmJcfgexU62kLI47XA6,2026-06-26 20:54:03.214,0.141138,,,,0,186726,243,181,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5923,5550,,Inference Model
gen-1782507228-XnEvKpK53McwDsTpVnvq,2026-06-26 20:53:48.619,0.138755,,,,0,177057,1325,25,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,13677,3810,,Inference Model
gen-1782507217-l5Qj88TCBnZoCMffxNqn,2026-06-26 20:53:37.291,0.139913,,,,0,183611,490,411,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,10386,9233,,Inference Model
gen-1782507206-3WZbGAazuioqt3ARzMtp,2026-06-26 20:53:26.540,0.136332,,,,0,173964,1302,27,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,9312,4977,,Inference Model
gen-1782507201-OVQsFQQEzUmuneKDuufm,2026-06-26 20:53:21.763,0.002967,,,,0,2667,215,140,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2664,2401,,Inference Model
gen-1782507198-73B13TQ8kralZ5XIvZeT,2026-06-26 20:53:18.024,0.002532,,,,0,2705,112,42,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3288,1838,,Inference Model
gen-1782507195-dCGsIFRYIK3Zmr0aKG3p,2026-06-26 20:53:15.007,0.002345,,,,0,2329,133,55,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2843,1759,,Inference Model
gen-1782507190-G4jQmGjHbXg1rNiU56ka,2026-06-26 20:53:10.317,0.003177,,,,0,3703,89,36,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4514,3762,,Inference Model
gen-1782507186-noERli4g0W08YlYgGZeg,2026-06-26 20:53:06.790,0.003153,,,,0,2945,210,55,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3282,1739,,Inference Model
gen-1782507182-aPpmbZfkbouWE4LTfEGb,2026-06-26 20:53:02.404,0.003512,,,,0,3411,212,65,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4114,1366,,Inference Model
gen-1782507179-qkKmWKSy5Bcz6xLTS7JP,2026-06-26 20:52:59.389,0.003007,,,,0,2864,191,48,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2814,1656,,Inference Model
gen-1782507174-mUlWv8vc2G6nUPY2LhWV,2026-06-26 20:52:54.282,0.003323,,,,0,2853,263,120,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4827,2371,,Inference Model
gen-1782507172-sgRDOa0ph88CG81a1lQY,2026-06-26 20:52:52.038,0.002442,,,,0,2638,103,25,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2096,1945,,Inference Model
gen-1782507168-imFaprvXNIIlHcxsKM3U,2026-06-26 20:52:48.253,0.004798,,,,0,5090,218,87,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3541,2932,,Inference Model
gen-1782507161-w7bt6oDj2pCz65rhbS9q,2026-06-26 20:52:41.419,0.006458,,,,0,5965,441,155,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6613,3213,,Inference Model
gen-1782507156-1BHyIpAwCr9vyTu24eFH,2026-06-26 20:52:36.980,0.004246,,,,0,3610,342,143,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4185,2846,,Inference Model
gen-1782507153-gp7ZODVDvy8iFIqkUQ5G,2026-06-26 20:52:33.479,0.002524,,,,0,2646,120,44,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3237,1908,,Inference Model
gen-1782507149-IFQuyZ3Lo7uovTLNaCOE,2026-06-26 20:52:29.302,0.004699,,,,0,3578,448,140,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3766,2169,,Inference Model
gen-1782507146-0ELf4Zkbq0ZdS7rerP7O,2026-06-26 20:52:26.950,0.003111,,,,0,2948,200,58,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2120,1119,,Inference Model
gen-1782507142-CoJjabuXKZjCXtp2FqCh,2026-06-26 20:52:22.294,0.005393,,,,0,5613,263,69,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4394,2433,,Inference Model
gen-1782507140-UIpDG4MmZwPMvyKe6zcI,2026-06-26 20:52:20.235,0.002874,,,,0,2585,208,127,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1938,1690,,Inference Model
gen-1782507134-KtDD0JPufQ2gZRX9qY0P,2026-06-26 20:52:14.590,0.006771,,,,0,4978,675,165,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5168,2830,,Inference Model
gen-1782507129-cojsF7UBi0xX3TvVdTU7,2026-06-26 20:52:09.396,0.006999,,,,0,6020,552,48,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4633,1913,,Inference Model
gen-1782507125-BzwsVbA38M7S1ZMpAVa8,2026-06-26 20:52:05.694,0.003091,,,,0,2970,192,51,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3326,1813,,Inference Model
gen-1782507118-eaOgpVTx46AwQZu3x7uS,2026-06-26 20:51:58.766,0.010511,,,,0,5537,1413,108,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6488,1489,,Inference Model
gen-1782507114-zfhkHXrzPGzxi9SKYVVf,2026-06-26 20:51:54.045,0.003123,,,,0,2791,229,81,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4536,2396,,Inference Model
gen-1782507111-SJOVFZuVU8myFMNQ2UIg,2026-06-26 20:51:51.056,0.003246,,,,0,3099,205,70,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2783,1263,,Inference Model
gen-1782507105-9AD18drgohYDIBBzlrEI,2026-06-26 20:51:45.443,0.003015,,,,0,2934,181,42,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5491,5022,,Inference Model
gen-1782507102-boVtf9Mi3mIdkBhQFwYz,2026-06-26 20:51:42.741,0.004378,,,,0,3390,408,130,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2478,1484,,Inference Model
gen-1782507099-9CEdOWCeTQqlljl3eZbD,2026-06-26 20:51:39.467,0.00435,,,,0,3634,361,135,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3017,2118,,Inference Model
gen-1782507096-3p3yHpQxiRMzwYNct5D7,2026-06-26 20:51:36.320,0.00247,,,,0,2646,108,55,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2962,1664,,Inference Model
gen-1782507092-WwESeTsfYao18dGmkR6q,2026-06-26 20:51:32.017,0.00642,,,,0,4139,737,98,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3506,1397,,Inference Model
gen-1782507086-PH28158hE6Y4IohDj2Do,2026-06-26 20:51:26.170,0.007144,,,,0,4150,896,277,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5525,3203,,Inference Model
gen-1782507080-HW5Fg4o7sv8hq2vUP4tI,2026-06-26 20:51:20.836,0.003214,,,,0,3008,213,51,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5057,3758,,Inference Model
gen-1782507077-lq8MjPcCTMeOMKWBPfpS,2026-06-26 20:51:17.705,0.002981,,,,0,2877,183,45,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2188,913,,Inference Model
gen-1782507075-xd5rSA18RD8WZczurgoP,2026-06-26 20:51:15.535,0.003161,,,,0,3567,108,33,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2060,1919,,Inference Model
gen-1782507064-rcMgbIHzqgLstzUFQjOZ,2026-06-26 20:51:04.240,0.009604,,,,0,8066,790,207,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,11066,4229,,Inference Model
gen-1782507049-G4NajsG2EdxwTDjTyvaS,2026-06-26 20:50:49.156,0.014112,,,,0,5953,2144,194,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,14578,3197,,Inference Model
gen-1782507034-omkZJlaNmG1GY1fJhDJp,2026-06-26 20:50:34.033,0.009042,,,,0,4700,1226,252,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,14917,3332,,Inference Model
gen-1782507026-qVniYh4y9TLphqVCiHJF,2026-06-26 20:50:26.410,0.008282,,,,0,4695,1058,221,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6998,3242,,Inference Model
gen-1782507024-vqIpWRlMJLVTbiCT164B,2026-06-26 20:50:24.345,0.003954,,,,0,3430,307,118,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1898,1496,,Inference Model
gen-1782507021-I0PJjBpdHJM6jBz284gM,2026-06-26 20:50:21.711,0.007274,,,,0,7317,397,94,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2421,1382,,Inference Model
gen-1782507015-qRgDxWJdRYRFyBMiRNvo,2026-06-26 20:50:15.933,0.004226,,,,0,3139,416,172,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5537,2528,,Inference Model
gen-1782507013-RfoOh7WKLg5frc3INlZu,2026-06-26 20:50:13.398,0.003303,,,,0,3102,217,83,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2341,1786,,Inference Model
gen-1782506979-F2ngp1KJf9WhVSCIamPu,2026-06-26 20:49:39.030,0.031631,,,,0,9631,5424,419,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,33726,4087,,Inference Model
gen-1782506924-hM1syW79pHjxkCVYiVar,2026-06-26 20:48:44.572,0.039467,,,,0,9621,7167,418,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,53779,5105,,Inference Model
gen-1782506891-gv04mHbZRXwxgaixptub,2026-06-26 20:48:10.982,0.035492,,-0.006739,,0,10205,7684,618,9984,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,32782,4507,,Inference Model
gen-1782506840-fOMHSccFRsYtiVSPc2lz,2026-06-26 20:47:20.478,0.039739,,,,0,10176,7135,361,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,50219,5280,,Inference Model
gen-1782506836-TNqWwG8aWC7Ie5sB87Z7,2026-06-26 20:47:16.642,0.005846,,,,0,3847,658,228,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3332,2091,,Inference Model
gen-1782506834-qFkHZAbPAAUzf6N1V094,2026-06-26 20:47:14.739,0.003488,,,,0,3097,259,108,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1747,1336,,Inference Model
gen-1782506831-pN5JTwoRRlGwthKIMYWA,2026-06-26 20:47:11.950,0.003643,,,,0,3076,297,77,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2535,2054,,Inference Model
gen-1782506827-xkZGsXcKbbl4GVvoWrZT,2026-06-26 20:47:07.774,0.005335,,,,0,4312,467,159,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3836,1883,,Inference Model
gen-1782506823-OpZvWhRUmRNR6FLEbUYx,2026-06-26 20:47:03.137,0.002953,,,,0,2768,195,52,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4460,2074,,Inference Model
gen-1782506819-L49SXejSHA61TxVKQJ6g,2026-06-26 20:46:59.349,0.003014,,,,0,2753,211,63,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3418,1859,,Inference Model
gen-1782506771-9c4hgO96hnrlTkzxnmod,2026-06-26 20:46:11.329,0.042662,,,,0,12177,7451,349,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,47105,8456,,Inference Model
gen-1782506767-c8o1HGBUmXnNT2N57ijO,2026-06-26 20:46:07.469,0.00468,,,,0,3745,416,128,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3624,2501,,Inference Model
gen-1782506761-T1kRob3wWAjpbeLS4PNY,2026-06-26 20:46:01.840,0.00511,,,,0,3706,518,136,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5368,3110,,Inference Model
gen-1782506758-D2uskYWpDlpxZ7M1b4eq,2026-06-26 20:45:58.231,0.005661,,,,0,3985,594,206,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3035,2275,,Inference Model
gen-1782506748-5GyKUCG2cwGUkiPp0jQ6,2026-06-26 20:45:48.479,0.007806,,,,0,4463,991,147,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,9439,3467,,Inference Model
gen-1782506743-jty6l8r3jq5n2aCF8lPb,2026-06-26 20:45:43.840,0.00525,,,,0,3730,545,156,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4372,2911,,Inference Model
gen-1782506717-ANBDEuaiRmnrKT5ZKG5Z,2026-06-26 20:45:17.402,0.021291,,,,0,6981,3568,192,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,25727,3182,,Inference Model
gen-1782506714-YfNHYZuJulvfoOjpQdBp,2026-06-26 20:45:14.239,0.003787,,,,0,3094,326,118,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2932,2429,,Inference Model
gen-1782506709-sTN9mq9KJDaTNewc6Jly,2026-06-26 20:45:09.323,0.004286,,,,0,2931,464,271,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4751,4268,,Inference Model
gen-1782506702-5uzBvC6VW8cLNvc6qcq5,2026-06-26 20:45:02.084,0.004076,,,,0,2909,421,169,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6710,4245,,Inference Model
gen-1782506700-DAgzOHeHUV1MVUYv9b64,2026-06-26 20:45:00.393,0.003386,,,,0,3087,238,82,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1564,1237,,Inference Model
gen-1782506685-0EsVEBvYA6tfaFIiqlVP,2026-06-26 20:44:45.876,0.018606,,,,0,6802,3001,223,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,13995,2329,,Inference Model
gen-1782506679-Szdnem0fjXjOoDbWoXng,2026-06-26 20:44:39.830,0.005915,,,,0,4143,624,276,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5890,3626,,Inference Model
gen-1782506665-GxvGTj5xwpX0wEYDA0kh,2026-06-26 20:44:25.666,0.00784,,,,0,3536,1153,395,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,13894,6562,,Inference Model
gen-1782506660-Hen6YIrcRAfJZbwgGVYi,2026-06-26 20:44:20.470,0.006823,,,,0,4652,741,123,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4915,2323,,Inference Model
gen-1782506656-kNDQIYfTZdkRkUqajzBA,2026-06-26 20:44:16.419,0.003885,,,,0,3267,319,103,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3667,2605,,Inference Model
gen-1782506652-scX0MG8ceLeN2dB4kP1g,2026-06-26 20:44:12.463,0.002847,,,,0,2710,181,44,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3744,1741,,Inference Model
gen-1782506647-vxsGgeLefp0NhHUZMtIp,2026-06-26 20:44:07.292,0.004319,,,,0,2909,475,227,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4904,4050,,Inference Model
gen-1782506644-UXwAjzXTJ169VsnEIPxV,2026-06-26 20:44:04.140,0.003637,,,,0,3098,292,93,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2975,2400,,Inference Model
gen-1782506629-ugUlBtRvW0uTYSLy4TmP,2026-06-26 20:43:49.408,0.009237,,,,0,4720,1266,386,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,14438,6447,,Inference Model
gen-1782506623-i2VERucZ2TGNwVcdYsky,2026-06-26 20:43:43.604,0.003132,,,,0,2814,227,72,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5562,2504,,Inference Model
gen-1782506615-I1ZKzuYPKtOfEE2uQunj,2026-06-26 20:43:35.798,0.040797,,,,0,48504,982,88,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,7334,1965,,Inference Model
gen-1782504968-n8Th5xF8DM77e4fLPoQt,2026-06-26 20:16:08.174,0.047571,,,,0,7994,9239,55,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,59427,1464,,Inference Model
gen-1782504806-D06L0zFpgpCnxN4YaYIw,2026-06-26 20:13:26.261,0.088844,,-0.003283,,0,5171,19611,43,4864,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,160514,1307,,Inference Model
gen-1782504259-LYMrIMs9kaqwb2LM0G6k,2026-06-26 20:04:19.565,0.066878,,,,0,5171,14000,44,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,max_output_tokens,length,94894,1241,,Inference Model
gen-1782501327-jS2zmqMJX7lI6TN9vYNc,2026-06-26 19:15:27.128,0.011818,,,,0,13568,365,312,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4463,4062,,Inference Model
gen-1782501324-BYFQSS3KIGT48zdoEJ7y,2026-06-26 19:15:24.016,0.011265,,,,0,12231,465,16,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2745,895,,Inference Model
gen-1782501320-Ot38CAOKPkSuVEcET0XO,2026-06-26 19:15:20.021,0.011607,,,,0,13119,393,334,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3776,3630,,Inference Model
gen-1782501316-5N95g1k0BpxIkgaYob3f,2026-06-26 19:15:16.307,0.010694,,,,0,11805,409,21,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3366,1693,,Inference Model
gen-1782501313-uMJKQRHtkhwZ5DcHbiW0,2026-06-26 19:15:13.743,0.010348,,,,0,12484,219,166,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2353,2221,,Inference Model
gen-1782501310-iow5Bah9ZAHOkduMsSwM,2026-06-26 19:15:10.580,0.010614,,,,0,11206,491,14,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2866,1120,,Inference Model
gen-1782501305-OF1KYtsnbCzF6OdGNyAc,2026-06-26 19:15:05.767,0.010443,,,,0,11969,326,267,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4545,4405,,Inference Model
gen-1782501303-4n2s6OPyzxRn4PEGubmn,2026-06-26 19:15:03.032,0.009903,,,,0,10715,415,13,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2289,828,,Inference Model
gen-1782501299-DZkjMfiWwMTSH73UqG2I,2026-06-26 19:14:59.391,0.010037,,,,0,11415,328,276,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3301,3162,,Inference Model
gen-1782501296-Iik1IOC1r6TEnd3jOgfw,2026-06-26 19:14:56.126,0.009911,,,,0,10185,505,33,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2705,1245,,Inference Model
gen-1782501290-JZ7SRgBWful1m07hZPQC,2026-06-26 19:14:50.377,0.012205,,,,0,13610,444,393,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5163,4969,,Inference Model
gen-1782501287-MdmesTlB2mxmj0Pi7qR0,2026-06-26 19:14:47.286,0.011166,,,,0,12267,437,44,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2702,927,,Inference Model
gen-1782501275-ubzC8CLEmjbW5f76LdI7,2026-06-26 19:14:35.009,0.012669,,,,0,13161,622,568,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,11966,8881,,Inference Model
gen-1782501268-Us1KO4qSCmeK2G7KkmUx,2026-06-26 19:14:28.571,0.010941,,,,0,11841,458,49,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6131,2108,,Inference Model
gen-1782501265-bOuw5QDLPPpIwPji6px5,2026-06-26 19:14:25.727,0.010623,,,,0,12646,253,186,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2587,2271,,Inference Model
gen-1782501262-ewDmPhRDXZHLUsg1FOHM,2026-06-26 19:14:22.661,0.010582,,,,0,11350,460,39,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2568,1288,,Inference Model
gen-1782501258-x9P9YcbjCChbTEpbr6hj,2026-06-26 19:14:18.770,0.01013,,,,0,12145,227,166,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3602,1976,,Inference Model
gen-1782501255-hP2v2FwOdzsi8c5nj7ib,2026-06-26 19:14:15.456,0.010112,,,,0,10873,435,16,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2948,2132,,Inference Model
gen-1782501252-B822jerkYqQOAhNfdiCV,2026-06-26 19:14:12.907,0.009718,,,,0,11482,246,142,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2291,1784,,Inference Model
gen-1782501248-UMjaarVeBoTZnUWP6gfM,2026-06-26 19:14:08.337,0.009957,,,,0,10246,505,12,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3636,2992,,Inference Model
gen-1782501245-arc3NjtJS336Cvp9HdFS,2026-06-26 19:14:05.709,0.011026,,,,0,13274,238,138,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2398,2084,,Inference Model
gen-1782501243-dPsL0zAPUK4icJ4ZQzOE,2026-06-26 19:14:03.374,0.010478,,,,0,11943,338,15,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1961,1452,,Inference Model
gen-1782501237-oWCL9XtBaieTAC9ldyjo,2026-06-26 19:13:57.630,0.011258,,,,0,12875,356,296,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,5163,3888,,Inference Model
gen-1782501234-a1BEIiT4AHyfRdChgXVd,2026-06-26 19:13:54.618,0.010518,,,,0,11576,408,12,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2701,1180,,Inference Model
gen-1782501227-KNLf3tJwVzrEjVTFMQs5,2026-06-26 19:13:47.808,0.010836,,,,0,12426,337,266,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,6377,5376,,Inference Model
gen-1782501225-CoBYpGofxnb4sfw3Hylq,2026-06-26 19:13:45.146,0.010023,,,,0,11150,369,18,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2335,1010,,Inference Model
gen-1782501220-hBv7wafAg6hEVJWUwCFr,2026-06-26 19:13:40.218,0.010161,,,,0,12084,244,174,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,4452,2477,,Inference Model
gen-1782501217-jQflgz9dSHA6DE1c30Cu,2026-06-26 19:13:37.062,0.010033,,,,0,10822,426,15,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2228,1729,,Inference Model
gen-1782501214-doNGfcWns0XBpjP50hnn,2026-06-26 19:13:34.304,0.010067,,,,0,11569,309,184,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2549,2177,,Inference Model
gen-1782501209-HVgbVQ8BEd9Tswf9xJnI,2026-06-26 19:13:29.916,0.009975,,,,0,10331,495,9,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,3846,1675,,Inference Model
gen-1782501208-MLm7Wli3WiI2DxmJe2eM,2026-06-26 19:13:28.635,0.001705,,,,0,1758,86,16,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,944,805,,Inference Model
gen-1782501205-fUEAX7E9ipVdjZBkHy0B,2026-06-26 19:13:25.699,0.001901,,,,0,1797,123,69,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,2732,1358,,Inference Model
gen-1782501203-lJ99QBkaQnK0BldAd80Q,2026-06-26 19:13:23.773,0.002637,,,,0,2485,172,84,0,openai/gpt-5.4-mini-20260317,OpenAI,standard,false,true,,completed,stop,1714,1463,,Inference Model
